Run ID,Algorithm,Scenario,Num Devices,Instance ID,Repetition,Path Length (L),Packets Expected,Packets Received,Avg Latency (s),Avg Throughput (pkt/s),Energy Consumed (J),Mission Duration (s)
116,CRL-HA,custom_hybrid,99,5,1,4373.061852012492,30435,9894,164.814606832411,31.671948525895214,175,312.3899999998609
117,CRL-HA,custom_hybrid,99,6,1,3994.121774455562,28186,8530,146.4005509964841,29.449335404810935,159,289.6499999998816
118,CRL-HA,custom_hybrid,99,7,1,3922.36143430826,28314,8675,149.92158501441276,30.401261608563104,157,285.3499999998855
119,CRL-HA,custom_hybrid,99,8,1,3042.088172627476,22956,7425,105.94033670036133,31.931363695016227,122,232.5299999999335
120,CRL-HA,custom_hybrid,99,9,1,3336.708694898879,24849,8123,125.6240219131113,32.46472962712394,133,250.20999999991741
121,CRL-HA,factory,99,1,1,2396.572252373998,19206,4247,86.11596185543888,21.914344685246054,96,193.79999999996872
122,CRL-HA,factory,99,10,1,3244.319340520196,24255,8266,118.76048874912105,33.78566173466288,130,244.65999999992246
123,CRL-HA,factory,99,2,1,3417.483300328562,25106,6970,127.00123385941936,27.327974906890326,137,255.049999999913
124,CRL-HA,factory,99,3,1,3901.481897605892,28086,9261,131.90364755426393,32.59882431625082,156,284.08999999988663
125,CRL-HA,factory,99,4,1,2703.822592073049,21087,5022,103.29746714458152,23.663007114927847,108,212.22999999995196
